school_id,member_id,member_group
M006,747950,NP
M006,752449,HG
M006,752517,NP
M006,753091,NP
M006,753201,NP
M006,755625,NP
M006,757777,NT
M006,759661,NT
M006,759854,PDO
M006,759857,PDO
M006,760399,PDO
M006,762049,PDO
M006,766305,NP
M006,777406,HG
M006,783660,NP
M006,786298,NP
M006,787880,NT
M006,788412,NT
M006,840197,NT
M006,842579,NP
M006,843799,NP
M006,844532,NP
M006,850267,NT
M006,855710,NT
M006,865650,NT
M006,867139,NT
M006,871680,PDO
M006,875467,PDO
M006,878320,NT
M006,880197,PDO
M006,882025,NP
M006,882248,NP
M006,883083,NP
M006,888481,PDO
M006,892275,PDO
M006,898061,PDO
M006,901447,NT
M006,906349,NT
M006,909955,PDO
M006,915923,NP
M006,917693,HG
M006,920685,NT
M006,920747,PDO
M006,927107,PDO
M006,927310,NP
M006,932929,PDO
M006,934872,PDO
M006,935276,PDO
M006,935454,NT
M006,935584,NT
M006,937218,NT
M006,938354,NT
M006,940107,PDO
M006,942346,NP
M006,942462,NP
M006,942951,NT
M006,943019,NT
M006,943344,NP
M006,944071,NP
M006,944873,PDO
M006,945758,NP
M006,947721,NP
M006,948628,PS
M006,951748,NP
M006,951855,NP
M006,952777,NP
M006,953541,PDO
M006,955844,NT
M006,956900,NT
M006,956902,NT
M006,962561,PDO
M006,963590,NT
M006,963953,PDO
M006,964349,NP
M006,966021,NT
M006,966153,NP
M006,970535,NP
M006,972575,NT
M006,975966,NP
M006,976434,PDO
M006,977801,NP
M006,978081,NP
M006,979379,PS
M006,979810,NP
M006,982181,NP
M006,982210,NP
M006,982461,PDO
M006,982864,NP
M006,983380,PS
M006,984015,NP
M006,984931,PDO
M006,986566,NP
M006,986786,PDO
M007,670,NT
M007,6802,NP
M007,8640,RT
M007,9631,NT
M007,11153,NT
M007,11395,PDO
M007,25830,PDO
M007,29037,RT
M007,30296,RT
M007,35868,RT
M007,36769,NT
M007,41130,RT
M007,41571,RT
M007,42589,RT
M007,46571,PS
M007,48802,NP
M007,50726,RT
M007,53055,NT
M007,54472,RT
M007,63102,NT
M007,63222,NT
M007,65457,RT
M007,77549,RT
M007,80375,PDO
M007,80698,PS
M007,85449,RT
M007,88839,NT
M007,89041,NT
M007,97956,NT
M007,98215,NT
M007,99461,NP
M007,101357,NT
M007,102021,RT
M007,104166,RT
M007,106032,RT
M007,107839,RT
M007,108308,PS
M007,108456,NT
M007,110130,NT
M007,110171,NT
M007,110955,RT
M007,115412,NT
M007,116044,NT
M007,116851,NT
M007,118377,PS
M007,132064,RT
M007,139541,NT
M007,142308,PS
M007,144927,NT
M007,145053,PDF
M007,146617,PS
M007,146727,NT
M007,148602,PS
M007,152571,PDO
M007,154459,PS
M007,156440,PDO
M007,158550,NT
M007,159283,PS
M007,159722,RT
M007,162456,NT
M007,169793,NT
M007,169940,NT
M007,169993,NT
M007,172444,NT
M007,172587,PS
M007,173039,NT
M007,173101,NT
M007,175176,PDF
M007,175555,PS
M007,175662,PDO
M007,177963,NT
M007,178755,NT
M007,184167,PDO
M007,184883,NT
M007,185019,NT
M007,189925,NT
M007,190851,PS
M007,194084,NT
M007,194988,NT
M007,195685,NT
M007,197108,NT
M007,198034,NT
M007,198496,PDO
M007,198615,PDO
M007,199104,NT
M007,199294,NT
M007,200826,PDO
M007,204630,NT
M007,209002,PS
M007,210243,
M007,210635,NT
M007,214755,NT
M007,215705,NT
M007,215892,NP
M007,358579,PS
M007,362754,NT
M007,368022,PDF
M007,368111,NT
M007,369339,NT
M007,370191,NT
M007,370199,RT
M007,370236,NT
M007,370888,RT
M007,372155,NT
M007,372515,PS
M007,375764,PDO
M007,375796,PS
M007,379718,NT
M007,386994,NP
M007,392099,NT
M007,393753,NT
M007,394122,PDO
M007,394384,NT
M007,397480,NP
M007,403299,NT
M007,403380,PDO
M007,404211,PDO
M007,405540,NT
M007,408972,NT
M007,410180,NP
M007,410334,PS
M007,412594,NP
M007,413237,PDO
M007,414553,NT
M007,420020,RT
M007,423875,NT
M007,424446,NT
M007,425170,NP
M007,425645,NP
M007,426314,NT
M007,426925,NT
M007,427913,NT
M007,428808,PDO
M007,431582,NP
M007,432554,PDO
M007,436532,NT
M007,436611,NT
M007,437804,PS
M007,438084,PS
M007,438220,PS
M007,438226,NT
M007,438904,NT
M007,447013,NT
M007,447036,NT
M007,447043,NT
M007,454467,PS
M007,459810,PS
M007,459840,PS
M007,460195,PS
M007,461821,NT
M007,461879,PS
M007,462525,NT
M007,463356,PS
M007,465469,PDO
M007,466209,NT
M007,467858,PDO
M007,472402,RT
M007,479911,NT
M007,480061,NT
M007,480379,PS
M007,480510,NT
M007,480967,PS
M007,481191,PS
M007,490553,NP
M007,499945,NT
M007,500111,NT
M007,500918,NT
M007,500979,NT
M007,501557,NT
M007,501707,NT
M007,502852,PS
M007,503028,NT
M007,503958,NT
M007,503962,PS
M007,509427,NT
M007,513760,NP
M007,516080,PDO
M007,518171,NT
M007,519054,NT
M007,520604,NT
M007,520697,NT
M007,520802,NT
M007,520856,NT
M007,520944,NT
M007,521015,NT
M007,521057,NT
M007,521637,NT
M007,522500,NT
M007,524159,NP
M007,524940,PS
M007,528660,PDO
M007,532342,PDO
M007,534202,RT
M007,537532,NP
M007,538331,NT
M007,541456,PS
M007,542171,NT
M007,542536,NT
M007,545298,NT
M007,548371,NT
M007,552172,PDO
M007,569492,PDO
M007,572729,NT
M007,573018,NT
M007,573241,NT
M007,625915,NT
M007,630794,PDO
M007,632601,NT
M007,635636,NP
M007,636689,NP
M007,643235,PDO
M007,644807,NT
M007,644821,NT
M007,647526,NT
M007,647861,NT
M007,649083,NT
M007,650931,RT
M007,656359,NT
M007,682738,NT
M007,691134,RT
M007,693224,NT
M007,694369,NP
M007,695827,NP
M007,695983,NT
M007,705923,PDO
M007,706744,NP
M007,709446,NT
M007,711234,NT
M007,711762,NT
M007,719063,PDO
M007,724093,NT
M007,730309,NP
M007,736742,NT
M007,750851,NT
M007,756925,NP
M007,761552,NT
M007,768115,NP
M007,782093,NT
M007,783832,NT
M007,837847,NT
M007,837856,NT
M007,837920,NT
M007,838676,NT
M007,859606,PDO
M007,865689,NT
M007,867382,NT
M007,870248,NT
M007,874505,NT
M007,879943,NP
M007,882272,NP
M007,882660,NP
M007,883201,NT
M007,883256,NP
M007,890516,NT
M007,897150,PS
M007,903420,NT
M007,906336,NP
M007,908089,NP
M007,908802,NP
M007,912161,PS
M007,914338,NT
M007,915696,NP
M007,915912,NP
M007,916022,NP
M007,921738,PDO
M007,924173,NT
M007,925587,NP
M007,926706,NP
M007,927562,NP
M007,927781,PS
M007,927986,NP
M007,929912,NT
M007,930718,PDO
M007,930801,PDO
M007,931661,NT
M007,931796,NT
M007,932915,PS
M007,932939,PDO
M007,933014,NT
M007,933930,NT
M007,938651,NT
M007,943536,NP
M007,944229,NP
M007,944883,PDO
M007,945080,NP
M007,947326,NP
M007,948699,PDO
M007,951911,NP
M007,953188,NP
M007,954294,PS
M007,957155,NP
M007,959760,NT
M007,964208,PDO
M007,966300,NP
M007,967956,NP
M007,970655,NT
M007,973970,NT
M007,975677,NP
M007,975847,NP
M007,977030,NP
M007,977296,NT
M007,977780,NP
M007,981179,NP
M007,982107,NP
M007,982155,NP
M007,984269,NP
M007,984307,NT
M007,985223,NP
M007,985797,HG
M007,986314,PDO
M007,986560,NP
M008,3714,RT
M008,4307,PS
M008,4429,NT
M008,5830,RT
M008,6570,RT
M008,6612,PDO
M008,7176,RT
M008,10643,RT
M008,11092,PS
M008,14235,RT
M008,17654,PS
M008,17996,NT
M008,21081,NT
M008,23483,PDO
M008,26308,NT
M008,30439,NT
M008,30654,PDO
M008,34910,NT
M008,35857,RT
M008,36938,PDO
M008,41375,RT
M008,42077,NT
M008,43018,PS
M008,45141,NT
M008,49767,RT
M008,52530,RT
M008,54879,NP
M008,56039,RT
M008,56567,PDO
M008,59070,RT
M008,61395,PS
M008,69130,RT
M008,74502,RT
M008,74756,RT
M008,80287,NT
M008,82790,RT
M008,85629,PDO
M008,87442,PDO
M008,89227,RT
M008,92398,RT
M008,100946,RT
M008,104448,RT
M008,106598,NT
M008,107538,RT
M008,113348,PDO
M008,113813,NT
M008,114322,NT
M008,119318,PS
M008,119611,RT
M008,120457,RT
M008,122455,RT
M008,124902,RT
M008,125408,NT
M008,126519,RT
M008,130845,NT
M008,132450,PDO
M008,133139,RT
M008,133209,RT
M008,142801,NP
M008,143736,PDO
M008,144422,NP
M008,145215,NT
M008,146133,RT
M008,147041,PDO
M008,149018,NP
M008,149574,NT
M008,151617,NP
M008,154551,NT
M008,157210,NT
M008,158994,PDO
M008,159305,NT
M008,160755,NT
M008,161197,PDO
M008,161477,PS
M008,161693,RT
M008,169577,NT
M008,172780,PS
M008,173001,NT
M008,173218,NT
M008,173903,NT
M008,173959,NT
M008,174094,PDO
M008,174987,NT
M008,175077,RT
M008,175414,PDO
M008,176310,NT
M008,176777,NT
M008,176892,PDO
M008,178874,NT
M008,179116,PDO
M008,179467,NP
M008,182486,NT
M008,183874,NP
M008,187424,NT
M008,187443,RT
M008,192899,NT
M008,196143,PS
M008,196191,NT
M008,197035,NT
M008,197121,PDO
M008,197636,NT
M008,200729,NP
M008,216128,NT
M008,369224,NT
M008,370050,NT
M008,370080,NT
M008,375980,NT
M008,381348,PS
M008,384077,PDO
M008,385806,PDO
M008,394114,NT
M008,395631,NP
M008,398004,NT
M008,403114,NP
M008,403451,NP
M008,408310,NT
M008,408559,RT
M008,409735,NP
M008,410169,NP
M008,413139,NP
M008,419982,NT
M008,427149,NT
M008,428212,NP
M008,428716,NP
M008,429803,NT
M008,434708,PS
M008,434859,PS
M008,435334,NT
M008,435680,RT
M008,436308,NT
M008,436314,PS
M008,437071,NT
M008,439533,NT
M008,441131,NP
M008,441325,NT
M008,444046,NT
M008,448954,NT
M008,449844,NT
M008,453391,NT
M008,457151,NT
M008,457415,NT
M008,457425,NT
M008,457438,NT
M008,457481,PS
M008,457522,NT
M008,468259,NT
M008,468723,PS
M008,480375,NT
M008,485533,NP
M008,493920,NT
M008,501925,PS
M008,502747,NT
M008,504484,NT
M008,504494,NP
M008,515225,PS
M008,517028,NT
M008,518432,NT
M008,520982,NT
M008,541602,NT
M008,554427,PDF
M008,554680,PDO
M008,566458,PDO
M008,574534,NT
M008,631581,PDO
M008,631779,NT
M008,635497,NT
M008,641085,NT
M008,643921,PS
M008,644513,NT
M008,647166,NT
M008,652235,NT
M008,664864,PDO
M008,664974,NT
M008,689889,NP
M008,690117,PDO
M008,693212,NT
M008,709159,NT
M008,727106,NT
M008,727736,NT
M008,738340,NP
M008,741617,NP
M008,755489,NP
M008,755603,NP
M008,759552,PDO
M008,763487,NT
M008,768779,NT
M008,769661,RT
M008,777633,NT
M008,780702,NT
M008,837933,NT
M008,839359,NT
M008,840187,NT
M008,846828,NP
M008,866250,NT
M008,870263,NT
M008,885781,NT
M008,902213,PDO
M008,916097,NP
M008,921356,PDO
M008,925609,NP
M008,932608,PDO
M008,938085,NT
M008,942183,NP
M008,947330,NP
M008,948487,NT
M008,948665,PDO
M008,950414,NP
M008,955400,NP
M008,973926,NT
M008,976751,NP
M008,978061,NP
M008,979156,NP
M008,982783,NP
M008,986824,PDO
M009,76,RT
M009,114,NT
M009,597,NT
M009,678,NT
M009,784,RT
M009,1006,RT
M009,1138,NT
M009,1424,NT
M009,1999,NT
M009,2198,RT
M009,4888,NP
M009,4893,NT
M009,7297,NT
M009,7596,RT
M009,8147,RT
M009,10987,NT
M009,12389,RT
M009,12972,NT
M009,13097,NT
M009,17053,NT
M009,18508,RT
M009,20403,NT
M009,20527,PDO
M009,22217,PDF
M009,29970,RT
M009,30358,NT
M009,33493,NT
M009,35916,PDO
M009,40023,NT
M009,44766,RT
M009,45198,NT
M009,46395,PDO
M009,48137,PDO
M009,49242,RT
M009,51071,NT
M009,51412,RT
M009,53060,NT
M009,57178,RT
M009,63793,RT
M009,64860,PDF
M009,65728,NT
M009,66877,NT
M009,70746,RT
M009,72224,RT
M009,74410,RT
M009,76294,RT
M009,77933,PDO
M009,79792,RT
M009,82609,RT
M009,86197,RT
M009,90780,PDO
M009,90798,NT
M009,92715,NT
M009,92770,NP
M009,97365,RT
M009,98859,RT
M009,99663,NP
M009,101105,NT
M009,101461,PDF
M009,104426,RT
M009,107722,RT
M009,108196,NT
M009,108329,NP
M009,108367,NT
M009,108993,RT
M009,113025,NT
M009,115947,NT
M009,116752,RT
M009,119325,NT
M009,123136,RT
M009,129206,PDO
M009,129854,PDO
M009,131105,RT
M009,131417,RT
M009,131570,NT
M009,136797,RT
M009,138014,RT
M009,138355,RT
M009,144715,RT
M009,145402,PDO
M009,146854,RT
M009,147140,NT
M009,147171,PDO
M009,147223,RT
M009,148468,PDO
M009,148495,PDO
M009,149352,NT
M009,149481,NT
M009,149712,NT
M009,149752,NT
M009,150499,RT
M009,152693,NT
M009,152772,NT
M009,152805,RT
M009,153243,NT
M009,154657,PS
M009,154844,NT
M009,155925,PS
M009,156080,NP
M009,156131,PDO
M009,156704,RT
M009,157008,PDO
M009,157502,NT
M009,158305,RT
M009,158863,PDO
M009,159247,RT
M009,160256,RT
M009,161723,RT
M009,167365,NT
M009,169211,NT
M009,169832,NT
M009,170826,PDF
M009,171198,NT
M009,172767,PDO
M009,175681,NT
M009,176740,PS
M009,177515,RT
M009,178014,LOA
M009,178684,RT
M009,179319,PDO
M009,182476,NT
M009,183463,PDO
M009,183685,PDO
M009,198013,NT
M009,198179,NT
M009,198209,PDO
M009,200489,PDO
M009,201512,RT
M009,207553,PDO
M009,207580,PDO
M009,207588,NT
M009,208782,
M009,211560,NT
M009,213580,PDO
M009,213868,NT
M009,215561,PDO
M009,215944,NP
M009,245513,
M009,358946,PDO
M009,368012,PS
M009,371966,PS
M009,375637,RT
M009,379218,NT
M009,380506,PDO
M009,381370,NT
M009,382656,NT
M009,383439,NT
M009,387588,PS
M009,387841,PS
M009,389914,PS
M009,396078,NP
M009,396871,NP
M009,397111,NP
M009,399568,NT
M009,401421,NT
M009,403465,NT
M009,404400,NT
M009,404555,NP
M009,404793,NP
M009,405776,NT
M009,408007,PDO
M009,409780,PDO
M009,413348,NP
M009,413656,NT
M009,415017,PDO
M009,415171,NP
M009,415480,PS
M009,417129,PDO
M009,418429,NP
M009,418930,NT
M009,421061,NP
M009,422922,NT
M009,423251,NP
M009,423322,PDO
M009,425330,NT
M009,425397,NT
M009,425960,NT
M009,426108,PS
M009,426428,NT
M009,426854,NT
M009,427495,NT
M009,427772,PDO
M009,427856,NT
M009,428093,NP
M009,428385,PDO
M009,428974,NT
M009,429009,NT
M009,429705,PDO
M009,429863,PDO
M009,429913,NT
M009,431044,NT
M009,431498,NP
M009,441042,NP
M009,441224,NT
M009,444240,PS
M009,444777,PDO
M009,444801,NT
M009,446022,PS
M009,447307,HG
M009,449554,PS
M009,450097,NP
M009,452377,PS
M009,454320,NT
M009,454708,PDO
M009,456861,NT
M009,456866,NT
M009,456887,NT
M009,456996,NT
M009,457093,NT
M009,461494,NT
M009,461862,NT
M009,467831,NT
M009,470283,NT
M009,472697,NP
M009,473898,NP
M009,474730,NT
M009,478148,NT
M009,478589,NT
M009,480452,NT
M009,482994,NT
M009,491937,NT
M009,491948,NT
M009,496685,NT
M009,501036,NT
M009,508388,NT
M009,515123,NP
M009,516278,NT
M009,519543,NT
M009,520376,NT
M009,521091,NT
M009,522200,NT
M009,525172,NT
M009,526701,NT
M009,527913,NP
M009,527978,NT
M009,533843,NT
M009,534477,NP
M009,534483,NP
M009,537382,PDO
M009,539035,NT
M009,539049,PDO
M009,540365,NT
M009,540569,NT
M009,542697,NT
M009,544414,NT
M009,548701,PDO
M009,549351,PDO
M009,550205,PDO
M009,553690,NT
M009,554575,PDO
M009,561019,PDO
M009,561500,PDO
M009,561585,PDO
M009,562448,NT
M009,564182,PDO
M009,564413,NT
M009,564421,NT
M009,566952,NP
M009,569076,PDO
M009,572803,NT
M009,574457,NT
M009,626992,PDF
M009,629985,NT
M009,633617,PDO
M009,633789,NP
M009,636010,NT
M009,636468,NT
M009,638083,PDO
M009,640736,NT
M009,641112,NT
M009,645737,NT
M009,646247,NT
M009,647356,NT
M009,647387,NT
M009,649097,NT
M009,649423,PDO
M009,649538,NT
M009,651574,NT
M009,655589,NT
M009,664023,NT
M009,669952,PDO
M009,673433,PS
M009,679175,LOA
M009,679909,PDO
M009,680751,NT
M009,683803,PDO
M009,684456,PDO
M009,685899,PDO
M009,686841,PDO
M009,688659,NT
M009,689308,HG
M009,700259,NT
M009,702094,PDO
M009,704204,PDO
M009,704222,PDO
M009,705324,NT
M009,705886,NT
M009,707820,NT
M009,708278,NT
M009,709589,NT
M009,710454,NT
M009,717641,PDO
M009,720969,PDO
M009,723555,NP
M009,725835,NT
M009,726719,LOA
M009,727251,NT
M009,734863,NT
M009,741965,PDO
M009,744948,PDO
M009,746120,NP
M009,751446,NT
M009,755669,NP
M009,763111,PDO
M009,765880,NT
M009,770504,NP
M009,771587,NP
M009,774283,NT
M009,776380,PDF
M009,776521,PS
M009,776998,NT
M009,779376,NP
M009,779706,NP
M009,779849,NP
M009,782609,NP
M009,783408,NT
M009,793672,NT
M009,794436,NT
M009,794639,NP
M009,837415,NT
M009,839121,NT
M009,843093,NT
M009,850405,PDO
M009,851769,PDO
M009,851814,PDO
M009,852397,NP
M009,855807,NT
M009,864881,NT
M009,866950,NT
M009,871620,HG
M009,871787,PDO
M009,880790,NP
M009,881848,PDO
M009,899569,PDO
M009,905373,PDO
M009,913389,NT
M009,917798,PDO
M009,923398,NP
M009,931859,PDO
M009,931949,PDO
M009,937453,NT
M009,937571,NT
M009,937783,NT
M009,943074,PS
M009,944296,NP
M009,944726,PDO
M009,946738,PDO
M009,946892,PDO
M009,948855,PDO
M009,949990,NT
M009,950030,PDO
M009,953038,NP
M009,956878,PDO
M009,960099,NT
M009,961738,PDO
M009,963205,PDO
M009,965500,NP
M009,966041,PDO
M009,967552,PDO
M009,971872,NT
M009,973232,NT
M009,974621,PDO
M009,978069,NP
M009,980208,PDO
M009,982638,PDO
M009,983453,NP
M009,985028,PDO
M009,985824,NP
M009,985902,NP
M00Z,416,RT
M00Z,432,NT
M00Z,538,RT
M00Z,715,RT
M00Z,801,RT
M00Z,1089,RT
M00Z,1367,NT
M00Z,1404,RT
M00Z,1617,RT
M00Z,1756,NT
M00Z,1776,RT
M00Z,1792,RT
M00Z,1832,RT
M00Z,1853,RT
M00Z,1855,RT
M00Z,1899,RT
M00Z,1956,RT
M00Z,2007,RT
M00Z,2366,RT
M00Z,3119,RT
M00Z,3290,RT
M00Z,3299,RT
M00Z,3304,RT
M00Z,3572,RT
M00Z,3783,RT
M00Z,3855,RT
M00Z,3890,NP
M00Z,3962,NT
M00Z,4034,RT
M00Z,4147,NT
M00Z,4422,RT
M00Z,4931,NT
M00Z,4939,RT
M00Z,5025,RT
M00Z,5640,RT
M00Z,5648,NT
M00Z,5671,NT
M00Z,5743,RT
M00Z,5748,RT
M00Z,5860,RT
M00Z,6013,RT
M00Z,6910,NT
M00Z,7014,RT
M00Z,7024,RT
M00Z,7276,RT
M00Z,7629,NT
M00Z,7748,RT
M00Z,8711,RT
M00Z,9054,NT
M00Z,9116,RT
M00Z,9251,NT
M00Z,9265,NT
M00Z,9358,RT
M00Z,9365,RT
M00Z,9524,NT
M00Z,10777,NT
M00Z,10780,RT
M00Z,10781,RT
M00Z,10905,RT
M00Z,10950,NT
M00Z,10976,RT
M00Z,11499,RT
M00Z,12398,RT
M00Z,12441,RT
M00Z,12481,RT
M00Z,12548,RT
M00Z,12960,RT
M00Z,12985,RT
M00Z,13019,NT
M00Z,14433,RT
M00Z,14469,RT
M00Z,14675,NT
M00Z,14836,NT
M00Z,15530,RT
M00Z,15758,RT
M00Z,15773,RT
M00Z,15912,RT
M00Z,15998,NT
M00Z,16054,RT
M00Z,16206,RT
M00Z,16294,NT
M00Z,16339,NT
M00Z,16492,RT
M00Z,16539,NT
M00Z,16935,RT
M00Z,17404,RT
M00Z,17442,NT
M00Z,17452,RT
M00Z,17494,RT
M00Z,17551,RT
M00Z,17594,NT
M00Z,18593,RT
M00Z,18782,RT
M00Z,18924,RT
M00Z,18968,RT
M00Z,18992,NT
M00Z,19013,RT
M00Z,19161,RT
M00Z,19257,RT
M00Z,19393,NT
M00Z,19551,NT
M00Z,19640,RT
M00Z,19654,RT
M00Z,20561,RT
M00Z,20582,RT
M00Z,20750,NT
M00Z,20771,RT
M00Z,20796,RT
M00Z,20849,RT
M00Z,21046,NT
M00Z,21252,RT
M00Z,22186,RT
M00Z,22314,NT
M00Z,22325,RT
M00Z,22332,RT
M00Z,22405,RT
M00Z,22475,RT
M00Z,22481,NT
M00Z,22505,RT
M00Z,22514,NT
M00Z,22548,RT
M00Z,22581,PS
M00Z,22762,NT
M00Z,22835,NT
M00Z,22841,RT
M00Z,22869,RT
M00Z,22998,RT
M00Z,23929,RT
M00Z,23940,RT
M00Z,24121,NT
M00Z,24161,RT
M00Z,24184,RT
M00Z,24207,RT
M00Z,24354,RT
M00Z,24380,RT
M00Z,24383,RT
M00Z,24793,RT
M00Z,24864,NT
M00Z,25601,RT
M00Z,25747,RT
M00Z,25769,RT
M00Z,25821,RT
M00Z,25842,RT
M00Z,25855,RT
M00Z,25892,NT
M00Z,25932,RT
M00Z,25953,NT
M00Z,26031,NT
M00Z,26049,RT
M00Z,26167,RT
M00Z,26247,NT
M00Z,26332,NT
M00Z,26385,RT
M00Z,26536,NP
M00Z,26996,RT
M00Z,27345,RT
M00Z,27802,RT
M00Z,27905,RT
M00Z,27909,RT
M00Z,28002,NT
M00Z,28062,RT
M00Z,28199,NT
M00Z,29101,RT
M00Z,29274,RT
M00Z,29307,RT
M00Z,29331,LOA
M00Z,29375,NT
M00Z,29385,RT
M00Z,29389,NT
M00Z,29451,NT
M00Z,29651,RT
M00Z,29779,NT
M00Z,30252,RT
M00Z,30557,RT
M00Z,30665,RT
M00Z,30676,NT
M00Z,30805,RT
M00Z,30854,RT
M00Z,31604,RT
M00Z,31775,RT
M00Z,31779,RT
M00Z,31795,NT
M00Z,31803,RT
M00Z,31966,RT
M00Z,31973,RT
M00Z,32187,RT
M00Z,32437,RT
M00Z,32463,RT
M00Z,32976,RT
M00Z,33042,RT
M00Z,33191,RT
M00Z,33232,NT
M00Z,33322,RT
M00Z,33338,RT
M00Z,33378,RT
M00Z,33471,RT
M00Z,33540,RT
M00Z,33645,RT
M00Z,33812,RT
M00Z,34406,RT
M00Z,34617,RT
M00Z,34831,RT
M00Z,34905,RT
M00Z,35008,NT
M00Z,35123,RT
M00Z,35295,NT
M00Z,35360,RT
M00Z,35371,RT
M00Z,36400,NT
M00Z,36559,RT
M00Z,36612,NT
M00Z,36843,RT
M00Z,36883,RT
M00Z,36934,RT
M00Z,37612,RT
M00Z,37770,RT
M00Z,37772,RT
M00Z,37781,RT
M00Z,37820,RT
M00Z,38014,NT
M00Z,38049,RT
M00Z,38075,RT
M00Z,38182,NT
M00Z,38349,RT
M00Z,38486,NT
M00Z,38548,NT
M00Z,38609,RT
M00Z,39215,RT
M00Z,39677,RT
M00Z,39699,RT
M00Z,39729,RT
M00Z,39815,RT
M00Z,40080,NT
M00Z,40120,RT
M00Z,40156,RT
M00Z,40287,NT
M00Z,40320,NT
M00Z,40414,NT
M00Z,40747,NP
M00Z,41090,NT
M00Z,41106,RT
M00Z,41255,RT
M00Z,41399,RT
M00Z,41412,NT
M00Z,41446,RT
M00Z,41492,RT
M00Z,41551,RT
M00Z,41582,RT
M00Z,41585,NT
M00Z,41631,RT
M00Z,41658,PS
M00Z,42022,NT
M00Z,42037,RT
M00Z,42166,RT
M00Z,42198,RT
M00Z,42748,RT
M00Z,42790,RT
M00Z,42818,RT
M00Z,42838,RT
M00Z,42875,RT
M00Z,43091,RT
M00Z,43195,RT
M00Z,43347,RT
M00Z,44350,RT
M00Z,44377,RT
M00Z,44608,RT
M00Z,44734,RT
M00Z,44815,RT
M00Z,44827,NT
M00Z,45135,NT
M00Z,45197,RT
M00Z,45983,RT
M00Z,45997,RT
M00Z,46196,RT
M00Z,46226,RT
M00Z,46227,RT
M00Z,46233,RT
M00Z,46237,RT
M00Z,46239,RT
M00Z,46300,NT
M00Z,46344,RT
M00Z,46375,NT
M00Z,46912,RT
M00Z,47504,RT
M00Z,47558,NT
M00Z,47559,RT
M00Z,47571,RT
M00Z,47604,RT
M00Z,47897,RT
M00Z,48009,RT
M00Z,48224,NT
M00Z,48913,RT
M00Z,49065,RT
M00Z,49339,RT
M00Z,49371,RT
M00Z,49422,RT
M00Z,49439,RT
M00Z,49600,RT
M00Z,49641,NT
M00Z,49705,RT
M00Z,49730,RT
M00Z,49860,RT
M00Z,49918,RT
M00Z,49926,RT
M00Z,49927,RT
M00Z,49949,RT
M00Z,50462,RT
M00Z,50496,RT
M00Z,50755,RT
M00Z,50804,RT
M00Z,50836,NT
M00Z,50840,PS
M00Z,50991,RT
M00Z,51156,RT
M00Z,51204,NT
M00Z,51372,RT
M00Z,51383,RT
